CondensedBinary2DGeometry,BandGapLocation,BandGapWidth
1.0001E+14,484.5150363,18.52111292
1.0001E+14,594.3758146,62.40986174
1.0001E+14,705.0755942,301.214959
1.0001E+14,697.6382956,302.7096372
1.0001E+14,708.0872483,331.6793354
1.0001E+14,697.6877666,323.8820748
1.0001E+14,702.9403863,341.3253636
1.0001E+14,700.8067478,354.6225729
1.0001E+14,702.7797845,361.1016126
1.0001E+14,1343.031523,75.20265103
1.0001E+14,1379.587723,83.05321864
1.0001E+14,1394.908835,59.41710011
1.0001E+14,1390.653858,149.2067886
1.0001E+14,1387.177947,149.0030101
1.0001E+14,1279.134113,10.19527148
1.0001E+14,1370.725771,82.6695566
1.0001E+14,2102.546128,547.8711135
1.0001E+14,723.9009689,86.671246
1.0001E+14,605.6783244,19.84642534
1.0001E+14,869.9669622,25.55023277
1.0001E+14,866.5395748,31.87608098
1.0001E+14,1025.576365,80.37458711
1.0001E+14,1040.077286,15.62766294
1.0001E+14,668.766922,74.36931691
1.0001E+14,1040.473882,31.71113553
1.0001E+14,584.9613244,20.90062573
1.0001E+14,581.5318156,32.88951826
1.0001E+14,1125.818321,197.2410575
1.0001E+14,1097.596294,248.0779173
1.0001E+14,982.7518569,12.33455339
1.0001E+14,663.2327124,49.66529477
1.0001E+14,615.3855815,56.61371556
1.0001E+14,736.3179125,34.0100509
1.0001E+14,1087.325016,270.3359145
1.0001E+14,825.4084501,46.72447402
1.0001E+14,1172.004859,156.0259363
1.0001E+14,1224.51923,25.98136221
1.0001E+14,1358.501149,214.9189084
1.0001E+14,1322.584262,61.27337233
1.0001E+14,1309.215598,34.5968718
1.0001E+14,1140.569845,17.03470994
1.0001E+14,634.5230124,40.65811269
1.0001E+14,1008.520654,12.39914896
1.0001E+14,982.5324508,49.34468006
1.0001E+14,987.9809768,57.1364689
1.0001E+14,1079.489161,252.5899156
1.0001E+14,837.9095415,28.90929015
1.0001E+14,822.6644979,60.93599123
1.0001E+14,1171.614995,38.99462873
1.0001E+14,1258.301693,257.7071148
1.0001E+14,1261.544197,93.3164466
1.0001E+14,1300.542479,199.2081211
1.0001E+14,1351.380041,223.5221547
1.0001E+14,1297.537738,105.9494365
1.0001E+14,1312.923952,96.07307131
1.0001E+14,1301.456839,83.68969276
1.0001E+14,1413.770157,23.85460575
1.0001E+14,1368.111904,16.14500167
1.0001E+14,1410.417853,11.31518706
1.0001E+14,673.9340278,77.08410826
1.0001E+14,629.9810927,73.75856992
1.0001E+14,607.3513076,65.82378297
1.0001E+14,1244.354697,134.1361068
1.0001E+14,1405.267466,11.17275679
1.0001E+14,1076.707936,17.54577042
1.0001E+14,1419.902446,15.73668358
1.0001E+14,656.368932,85.6798371
1.0001E+14,614.2173384,78.66973867
1.0001E+14,1179.33936,67.15268971
1.0001E+14,1226.452281,245.257739
1.0001E+14,1431.729132,54.73897777
1.0001E+14,1389.105023,45.99432711
1.0001E+14,1101.47117,11.56150282
1.0001E+14,1418.628176,17.86720182
1.0001E+14,1247.84005,17.83019685
1.0001E+14,1922.289461,51.71100092
1.0001E+14,602.3655201,123.3168671
1.0001E+14,604.0575193,119.9336168
1.0001E+14,1136.826212,28.8998746
1.0001E+14,1227.870657,29.78400602
1.0001E+14,1494.556508,128.2061586
1.0001E+14,1446.900825,58.11566547
1.0001E+14,1823.14445,554.2108144
1.0001E+14,1187.18838,10.04227832
1.0001E+14,1260.759605,15.56761389
1.0001E+14,1307.515827,29.6498322
1.0001E+14,1421.255815,14.90500458
1.0001E+14,617.6963718,120.3868368
1.0001E+14,934.8906034,12.12886414
1.0001E+14,1378.211502,17.86517419
1.0001E+14,1481.249064,68.53384915
1.0001E+14,1529.501675,177.184428
1.0001E+14,1797.126687,144.2634981
1.0001E+14,1774.453171,397.9285887
1.0001E+14,1743.169344,215.134487
1.0001E+14,2013.530844,909.9604249
1.0001E+14,1401.400985,10.62563443
1.0001E+14,1403.320428,11.12267829
1.0001E+14,1431.36325,15.7971009
1.0001E+14,1569.908385,16.21440342
1.00011E+14,590.9263167,71.7678549
1.00011E+14,550.8539436,33.3759361
1.00011E+14,547.808528,46.44161093
1.00011E+14,532.1345071,22.44884517
1.00011E+14,569.3947217,76.44195201
1.00011E+14,570.7279738,87.41594051
1.00011E+14,564.5072051,44.49334984
1.00011E+14,668.6843882,37.07633287
1.00011E+14,563.3290267,15.51473761
1.00011E+14,636.7974238,31.24592679
1.00011E+14,632.5032876,107.0434625
1.00011E+14,641.4590381,143.3717486
1.00011E+14,578.6665883,26.38575125
1.00011E+14,635.899926,150.6565074
1.00011E+14,628.8156748,177.3356711
1.00011E+14,469.1058709,24.6445692
1.00011E+14,610.8473794,78.43830651
1.00011E+14,623.4918183,146.5313679
1.00011E+14,634.1606877,184.9042006
1.00011E+14,617.0460348,113.6496168
1.00011E+14,644.76653,197.2558442
1.00011E+14,647.2298155,218.4170866
1.00011E+14,650.8342317,237.0094006
1.00011E+14,621.9071336,10.70119078
1.00011E+14,629.1266002,100.4149806
1.00011E+14,685.8976986,112.9986119
1.00011E+14,639.5686545,17.40634829
1.00011E+14,648.8783022,143.8350617
1.00011E+14,646.096086,158.2851639
1.00011E+14,707.0325758,163.5471825
1.00011E+14,720.1415665,13.031501
1.00011E+14,716.2681408,16.75940936
1.00011E+14,539.3275948,15.8794643
1.00011E+14,658.9256617,142.1723632
1.00011E+14,498.4790784,22.93794393
1.00011E+14,621.0086732,89.22064115
1.00011E+14,626.8306728,123.367764
1.00011E+14,480.9097211,12.17731224
1.00011E+14,474.0633508,38.84942263
1.00011E+14,1028.82817,77.3530294
1.00011E+14,600.8807931,64.1590653
1.00011E+14,679.3700941,218.0728605
1.00011E+14,696.8869308,268.2089622
1.00011E+14,620.7767737,118.2661371
1.00011E+14,630.091436,149.8355902
1.00011E+14,693.4161287,300.9085729
1.00011E+14,696.5591448,314.2775446
1.00011E+14,760.3744625,122.7777946
1.00011E+14,760.6843975,125.4491633
1.00011E+14,694.1332701,44.19437109
1.00011E+14,671.1395071,77.85267451
1.00011E+14,771.3811865,206.555278
1.00011E+14,770.1364427,207.7469581
1.00011E+14,1048.791564,74.9395796
1.00011E+14,1100.738679,222.0206293
1.00011E+14,1369.814275,32.12613124
1.00011E+14,605.2336104,96.51223563
1.00011E+14,670.6703682,192.4621589
1.00011E+14,486.9181427,40.81006189
1.00011E+14,663.732691,201.5280238
1.00011E+14,479.7719403,11.02207925
1.00011E+14,469.4378204,27.67713534
1.00011E+14,463.689955,51.38344282
1.00011E+14,582.8359512,24.47723948
1.00011E+14,681.7371791,243.3712406
1.00011E+14,683.8334846,250.2881004
1.00011E+14,696.8504709,290.2942751
1.00011E+14,669.9869669,240.9961254
1.00011E+14,694.1753394,300.9269729
1.00011E+14,693.4833156,318.2036908
1.00011E+14,696.4338826,329.8807826
1.00011E+14,645.0271908,100.8459976
1.00011E+14,755.0371374,142.9546982
1.00011E+14,756.2310461,148.3901506
1.00011E+14,682.6550603,162.5618127
1.00011E+14,767.7063087,204.1248307
1.00011E+14,768.0585148,225.7132858
1.00011E+14,766.0278654,225.5600238
1.00011E+14,1089.430282,112.7998496
1.00011E+14,1186.288208,292.6425941
1.00011E+14,1430.017579,94.22336004
1.00011E+14,1222.38617,60.87351938
1.00011E+14,1597.963446,173.9093091
1.00011E+14,1770.180822,518.4626908
1.00011E+14,573.4910444,59.78274573
1.00011E+14,581.9007559,32.07770708
1.00011E+14,592.3163404,57.5911256
1.00011E+14,693.0950323,248.6871585
1.00011E+14,504.5825946,15.42386091
1.00011E+14,1127.382232,229.2743256
1.00011E+14,613.1775635,80.3559177
1.00011E+14,622.7506694,135.6754126
1.00011E+14,627.0519731,153.3474327
1.00011E+14,592.3865216,58.03148974
1.00011E+14,603.5255808,96.81158759
1.00011E+14,702.2222137,322.3938583
1.00011E+14,702.9837126,328.9560597
1.00011E+14,1370.964249,138.9187501
1.00011E+14,1759.801336,187.8886934
1.00011E+14,538.1183259,29.73907822
1.00011E+14,605.1648344,34.73213676
1.00011E+14,628.5883728,134.1240548
1.00011E+14,638.5831686,170.5088501
1.00011E+14,668.758405,189.3541466
1.00011E+14,698.3186299,260.1932828
1.00011E+14,701.6169206,285.4104736
1.00011E+14,495.359159,17.30241114
1.00011E+14,601.2237544,34.88717342
1.00011E+14,640.1208216,173.912868
1.00011E+14,686.1441832,269.8266405
1.00011E+14,702.8175138,315.1544793
1.00011E+14,694.6030272,280.7663917
1.00011E+14,704.2045461,326.2219582
1.00011E+14,703.0550739,341.7094023
1.00011E+14,704.5437574,349.1304147
1.00011E+14,1360.79518,59.74708427
1.00011E+14,1420.258192,145.8003485
1.00011E+14,1381.505915,159.6989353
1.00011E+14,964.7372851,20.63045636
1.00011E+14,1015.546792,17.17641644
1.00011E+14,1958.458888,510.8893231
1.00011E+14,503.8548492,34.31470813
1.00011E+14,637.4765324,163.714609
1.00011E+14,661.5971916,226.4193917
1.00011E+14,633.1163403,157.5599823
1.00011E+14,639.7026699,185.4986357
1.00011E+14,698.4882971,319.0630071
1.00011E+14,700.9648165,333.6416796
1.00011E+14,588.9388391,48.58184684
1.00011E+14,597.7593441,139.2520839
1.00011E+14,689.5457455,306.9846438
1.00011E+14,702.4253472,342.1374655
1.00011E+14,662.9091002,267.1432338
1.00011E+14,666.0142319,283.9500974
1.00011E+14,695.6044869,361.0461924
1.00011E+14,697.4054679,369.9632501
1.00011E+14,1374.344362,82.10494643
1.00011E+14,1387.594295,60.8464678
1.00011E+14,1388.457009,167.3482045
1.00011E+14,1390.696391,142.0366463
1.00011E+14,1124.283241,14.85552345
1.00011E+14,1941.189983,355.028217
1.00011E+14,592.6863246,116.1419557
1.00011E+14,655.388194,217.1764124
1.00011E+14,485.9322747,21.84962265
1.00011E+14,666.1099552,247.441495
1.00011E+14,694.5721716,316.0953686
1.00011E+14,696.4464495,335.2931249
1.00011E+14,471.1903089,10.78508165
1.00011E+14,583.6260784,80.95896536
1.00011E+14,697.7960033,327.3395969
1.00011E+14,689.9471006,325.1566848
1.00011E+14,700.6862737,355.7734505
1.00011E+14,689.8260351,341.8001442
1.00011E+14,695.3417835,361.1089451
1.00011E+14,693.5329709,373.3103825
1.00011E+14,695.9249266,380.5090419
1.00011E+14,1139.370332,11.5598744
1.00011E+14,1385.961072,100.8316027
1.00011E+14,1436.578448,158.6094291
1.00011E+14,1387.286018,171.1488489
1.00011E+14,1271.046837,10.98611749
1.00011E+14,1354.517194,124.4834666
1.00011E+14,2195.360991,836.5737748
1.00011E+14,670.6298451,63.77996766
1.00011E+14,603.8597358,50.13956875
1.00011E+14,587.7578298,38.55149438
1.00011E+14,586.277353,22.46020488
1.00011E+14,648.4066774,69.11215703
1.00011E+14,614.1486905,54.82320582
1.00011E+14,986.0072609,15.34491843
1.00011E+14,1464.11996,16.954699
1.00011E+14,1276.359959,169.2148874
1.00011E+14,1355.549195,221.6763764
1.00011E+14,1004.17623,75.08483937
1.00011E+14,993.8340883,103.5330783
1.00011E+14,624.9108983,37.24946824
1.00011E+14,600.8807931,64.1590653
1.00011E+14,1243.101257,60.92423776
1.00011E+14,844.9876674,23.4673825
1.00011E+14,1116.052384,365.5876384
1.00011E+14,1175.516081,424.9713146
1.00011E+14,1221.38731,153.89958
1.00011E+14,1362.994472,88.27321671
1.00011E+14,1341.862194,144.0023793
1.00011E+14,1196.879595,18.77140596
1.00011E+14,1378.724659,126.080563
1.00011E+14,1381.971009,130.0955613
1.00011E+14,1240.423392,24.63025331
1.00011E+14,1305.680631,12.27719799
1.00011E+14,1330.411792,19.45539717
1.00011E+14,1403.835206,12.45363138
1.00011E+14,603.1831865,29.83674231
1.00011E+14,989.192852,44.71677417
1.00011E+14,1004.157876,91.02363783
1.00011E+14,1321.018145,89.98642534
1.00011E+14,1126.269534,383.776196
1.00011E+14,1176.746233,433.9413048
1.00011E+14,860.2164424,21.82214383
1.00011E+14,1150.033515,20.98327045
1.00011E+14,1280.599118,233.8705242
1.00011E+14,1346.050562,109.9196422
1.00011E+14,1346.385877,134.753556
1.00011E+14,1323.186932,182.1071956
1.00011E+14,1278.921906,28.89167452
1.00011E+14,1092.634096,10.42027544
1.00011E+14,1353.67253,160.0828573
1.00011E+14,1384.348206,133.5592611
1.00011E+14,1383.44853,134.2691811
1.00011E+14,1418.212752,28.64306021
1.00011E+14,2393.389034,12.05706377
1.00011E+14,670.0799603,138.1834905
1.00011E+14,618.4161731,118.9518719
1.00011E+14,608.1489586,103.8971754
1.00011E+14,580.3677984,44.77371022
1.00011E+14,1235.439643,50.68873309
1.00011E+14,1296.844046,10.42322635
1.00011E+14,596.4698611,132.238222
1.00011E+14,711.9259088,99.93241081
1.00011E+14,1394.817828,22.45106885
1.00011E+14,1361.682674,86.21052276
1.00011E+14,1100.998398,41.00428416
1.00011E+14,1561.199948,26.87166319
1.00011E+14,1842.657255,611.8860594
1.00011E+14,1150.248806,15.14897984
1.00011E+14,1466.920307,23.1645488
1.00011E+14,595.5944714,143.4622266
1.00011E+14,597.7593441,139.2520839
1.00011E+14,1116.743103,41.91446602
1.00011E+14,1220.840897,16.45270438
1.00011E+14,1660.820943,194.430139
1.00011E+14,1062.45598,10.1230989
1.00011E+14,1795.495105,559.0746931
1.00011E+14,1438.010746,16.85895
1.00011E+14,608.1369222,135.1720596
1.00011E+14,928.1798314,31.03926895
1.00011E+14,1360.478071,10.30735918
1.00011E+14,1507.299125,100.9861576
1.00011E+14,1579.906166,253.1913094
1.00011E+14,1887.397264,14.09321763
1.00011E+14,1823.683898,436.6478593
1.00011E+14,1706.853884,10.44388364
1.00011E+14,1605.49113,196.2202994
1.00011E+14,2124.160277,1002.813496
1.00011E+14,1426.057905,10.26963424
1.00011E+14,1419.033414,12.85252853
1.00011E+14,2032.7092,15.54772145
1.00011E+14,1583.973033,22.79027109
1.00011E+14,2540.047265,12.06874393
1.001E+14,721.2827663,61.60477158
1.001E+14,680.2725019,73.99617495
1.001E+14,650.4934676,13.92482048
1.001E+14,609.1141997,53.18756491
1.001E+14,749.1328523,56.18972487
1.001E+14,744.8731771,58.70472339
1.001E+14,776.2091413,16.46446522
1.001E+14,765.5475084,25.25604682
1.001E+14,788.151928,79.15978835
1.001E+14,788.2441146,79.73745437
1.001E+14,673.505706,34.40969833
1.001E+14,576.662372,10.81386727
1.001E+14,655.2611787,26.42378631
1.001E+14,751.601386,28.944593
1.001E+14,593.6466648,21.26772743
1.001E+14,761.7414123,58.13450702
1.001E+14,741.7370069,100.5534707
1.001E+14,737.7232868,101.6627166
1.001E+14,659.9511568,21.54102687
1.001E+14,653.3354662,48.57481042
1.001E+14,852.5922881,19.95952439
1.001E+14,581.4531153,11.01868566
1.001E+14,581.3990737,27.85396912
1.001E+14,677.9204164,32.87076759
1.001E+14,681.5225455,27.36319486
1.001E+14,681.4921137,53.13490114
1.001E+14,566.6983507,21.26468769
1.001E+14,824.9070308,105.3294766
1.001E+14,822.4509154,100.3398544
1.001E+14,911.9491509,34.93760551
1.001E+14,697.2507293,43.63658623
1.001E+14,560.5151226,49.35722817
1.001E+14,557.7437637,61.16619025
1.001E+14,604.2457644,19.7970723
1.001E+14,606.6360985,44.77849291
1.001E+14,575.8276584,18.32128737
1.001E+14,595.0942156,82.67513573
1.001E+14,595.3490673,90.38251756
1.001E+14,735.8657378,60.91317585
1.001E+14,781.9605765,69.12770396
1.001E+14,818.0863898,10.37042782
1.001E+14,700.7961693,68.3145306
1.001E+14,817.9232412,149.2415915
1.001E+14,564.7134142,25.66068472
1.001E+14,556.9412755,25.28309839
1.001E+14,560.5922516,49.49834686
1.001E+14,551.6886152,72.04753842
1.001E+14,549.1144061,81.75694619
1.001E+14,606.4481222,29.00127591
1.001E+14,600.7640779,46.40473819
1.001E+14,602.2947691,64.15916172
1.001E+14,590.955379,65.22857462
1.001E+14,596.4257592,82.8817425
1.001E+14,590.1542339,99.62218671
1.001E+14,446.0672995,13.45440204
1.001E+14,737.9730221,66.16777545
1.001E+14,774.3217985,90.96470745
1.001E+14,769.8586313,84.64376256
1.001E+14,1065.58166,54.72705601
1.001E+14,690.7675055,33.80948135
1.001E+14,788.7629803,153.5326929
1.001E+14,617.0707563,18.2074013
1.001E+14,867.3203611,72.77966629
1.001E+14,825.5714607,33.13370992
1.001E+14,824.4760915,41.78202301
1.001E+14,840.3874656,153.587002
1.001E+14,829.8806586,169.9494043
1.001E+14,877.7152047,60.58864459
1.001E+14,874.5289658,157.0623337
1.001E+14,871.0154118,129.6715801
1.001E+14,1111.167948,67.92119345
1.001E+14,652.7990758,26.52132324
1.001E+14,821.76448,49.74122288
1.001E+14,874.4199096,214.620944
1.001E+14,874.5637247,193.0455038
1.001E+14,620.6468573,20.69150949
1.001E+14,696.2504855,17.41586972
1.001E+14,938.4375268,48.49732115
1.001E+14,781.325898,133.273382
1.001E+14,791.960938,190.3897013
1.001E+14,601.8742501,32.89702263
1.001E+14,853.9468434,31.81764839
1.001E+14,797.7964657,15.55061196
1.001E+14,836.5033735,187.6555596
1.001E+14,834.4367541,205.8504218
1.001E+14,836.8344448,208.2624304
1.001E+14,884.2310797,60.06698202
1.001E+14,1166.722474,221.6172582
1.001E+14,642.4119137,17.02007974
1.001E+14,877.1184551,15.17946956
1.001E+14,591.793484,11.28274287
1.001E+14,1121.852751,106.3482685
1.001E+14,1206.117301,109.5042006
1.001E+14,872.4720799,82.55035102
1.001E+14,854.4491785,107.4748982
1.001E+14,1104.991782,65.80091098
1.001E+14,903.3205148,81.81693025
1.001E+14,901.7770374,117.284893
1.001E+14,1410.999895,139.7674856
1.001E+14,889.3705328,143.019181
1.001E+14,884.0755429,164.1178627
1.001E+14,1228.882058,48.97245
1.001E+14,1821.190263,146.2244315
1.001E+14,614.80748,38.15327418
1.001E+14,1044.107675,211.1038859
1.001E+14,640.5828694,10.4821329
1.001E+14,845.8565513,67.33479381
1.001E+14,853.705363,96.00591728
1.001E+14,858.6054188,111.9862306
1.001E+14,912.1049734,89.15741043
1.001E+14,852.073772,95.80219425
1.001E+14,902.9033719,123.7784448
1.001E+14,903.6947279,111.8370441
1.001E+14,895.3836407,133.0211298
1.001E+14,889.0904727,153.6339386
1.001E+14,881.3231966,170.5706339
1.001E+14,1106.755877,35.79746661
1.001E+14,1474.079694,43.64279344
1.001E+14,1502.329489,23.84899972
1.001E+14,1008.302116,16.38806496
1.001E+14,2034.033387,99.30719026
1.001E+14,760.4765302,24.87165212
1.001E+14,781.61471,32.7201204
1.001E+14,782.1591785,42.37183847
1.001E+14,872.759436,150.6437176
1.001E+14,854.512364,181.5589886
1.001E+14,851.1967892,150.9381715
1.001E+14,1053.222456,116.7947169
1.001E+14,663.2826389,22.22491598
1.001E+14,802.4779867,18.49272006
1.001E+14,778.1704536,64.4677636
1.001E+14,812.5251772,81.93914508
1.001E+14,634.1552694,53.23561906
1.001E+14,789.0176673,28.47225723
1.001E+14,632.3535934,49.69011677
1.001E+14,633.8098151,34.21950794
1.001E+14,711.1635379,16.62419119
1.001E+14,792.7902227,24.92655206
1.001E+14,668.2612235,35.35063437
1.001E+14,738.0643982,45.65449841
1.001E+14,862.7077536,143.9623298
1.001E+14,856.3516258,31.50024299
1.001E+14,881.1828654,26.13140359
1.001E+14,876.7045838,39.41580046
1.001E+14,816.0856316,12.90851517
1.001E+14,805.7364543,11.43833038
1.001E+14,632.5244457,34.1560077
1.001E+14,1320.647527,106.0048375
1.001E+14,628.5103213,12.02805141
1.001E+14,819.1661213,14.14918087
1.001E+14,569.5294294,39.33692559
1.001E+14,626.8579617,44.89179736
1.001E+14,1034.696029,15.63609684
1.001E+14,948.1590655,54.41688557
1.001E+14,960.8051849,50.24171319
1.001E+14,858.000076,81.25208669
1.001E+14,1411.159448,54.5903608
1.001E+14,566.6988086,16.83832631
1.001E+14,800.117307,44.64967911
1.001E+14,565.7848827,23.27862177
1.001E+14,565.6073525,20.77192378
1.001E+14,569.6193135,39.49938561
1.001E+14,561.8837929,58.0487433
1.001E+14,611.9321212,58.81302298
1.001E+14,914.9848611,11.5573745
1.001E+14,1000.196399,57.0617677
1.001E+14,1129.606255,184.2721331
1.001E+14,952.0131416,52.44027228
1.001E+14,953.8806645,63.34880632
1.001E+14,956.7262327,60.75683347
1.001E+14,840.0753172,10.25971763
1.001E+14,1154.382434,74.11960856
1.001E+14,1438.422491,36.18766264
1.001E+14,642.5429994,27.3463551
1.001E+14,695.2213959,35.17963889
1.001E+14,538.1113109,17.57104495
1.001E+14,826.595844,57.56174638
1.001E+14,824.476095,41.78201587
1.001E+14,873.1273086,53.12371715
1.001E+14,876.3636405,74.20968131
1.001E+14,875.8137581,218.6731576
1.001E+14,807.6282879,69.28912876
1.001E+14,867.739948,247.1607098
1.001E+14,865.7829386,218.7588185
1.001E+14,1173.147027,52.06364298
1.001E+14,653.2763976,28.11328254
1.001E+14,888.2095458,233.3880385
1.001E+14,874.5637247,193.0455038
1.001E+14,987.3355781,30.08679789
1.001E+14,605.759071,47.14671713
1.001E+14,604.0929564,23.0976613
1.001E+14,797.3834045,84.82102496
1.001E+14,876.6120521,266.4317449
1.001E+14,615.9357592,36.35475871
1.001E+14,1205.838328,23.32848412
1.001E+14,629.0987583,17.88420265
1.001E+14,553.5263492,32.11019185
1.001E+14,866.051317,49.82049575
1.001E+14,880.0235633,55.16960442
1.001E+14,872.6522038,82.23483673
1.001E+14,892.0522193,204.1414013
1.001E+14,817.9151444,14.56574955
1.001E+14,811.5793993,17.49507369
1.001E+14,1344.763303,274.4132988
1.001E+14,655.3029818,21.2074301
1.001E+14,1162.515605,92.52248293
1.001E+14,604.2811158,29.48694434
1.001E+14,804.8924498,32.2824326
1.001E+14,797.9932058,26.88145204
1.001E+14,1422.970153,40.53425852
1.001E+14,921.8582419,10.3913636
1.001E+14,600.0744247,42.14457837
1.001E+14,1440.156112,112.3104877
1.001E+14,1421.391867,10.46978606
1.001E+14,1491.678329,20.0764415
1.001E+14,1061.749949,13.04912075
1.001E+14,1116.042877,17.56523731
1.001E+14,604.0283371,30.32705868
1.001E+14,1298.791387,10.34332307
1.001E+14,1429.912815,120.7100198
1.001E+14,1491.84185,31.52580136
1.001E+14,1508.801612,37.4039751
1.001E+14,1540.492357,23.684529
1.001E+14,1794.924977,492.4995421
1.001E+14,1357.326933,27.42449225
1.001E+14,1098.894858,12.6062091
1.001E+14,1817.932582,12.85889453
1.001E+14,1123.822463,11.05261481
1.001E+14,1395.825925,10.4358426
1.001E+14,1147.909707,10.12986106
1.001E+14,1408.137993,10.82763818
1.00101E+14,615.1472752,65.55463038
1.00101E+14,676.0817872,43.53997351
1.00101E+14,632.2901953,10.45011794
1.00101E+14,773.205914,52.54953337
1.00101E+14,769.4525338,54.53919368
1.00101E+14,570.6486164,13.0961861
1.00101E+14,572.6918913,25.9916226
1.00101E+14,779.2837319,16.93357491
1.00101E+14,884.0844999,24.86604471
1.00101E+14,932.0847832,27.83990152
1.00101E+14,566.1223163,17.00005538
1.00101E+14,736.1189287,94.30260326
1.00101E+14,773.3255904,96.17642687
1.00101E+14,825.1517176,115.7605197
1.00101E+14,573.3722791,37.16053339
1.00101E+14,571.5630069,52.26576859
1.00101E+14,576.0366626,17.34283749
1.00101E+14,574.6181874,38.46198498
1.00101E+14,623.9189515,38.1505844
1.00101E+14,609.7320014,59.73427279
1.00101E+14,609.3940981,80.49538633
1.00101E+14,606.6555127,89.70918179
1.00101E+14,786.0092839,39.04929635
1.00101E+14,781.914605,29.82391968
1.00101E+14,1142.649408,30.06315097
1.00101E+14,543.5169711,26.16925915
1.00101E+14,876.0688624,160.9763774
1.00101E+14,598.7955889,35.17357682
1.00101E+14,581.9917787,13.15534933
1.00101E+14,575.1973879,37.64090486
1.00101E+14,593.1377488,87.72692448
1.00101E+14,590.868181,99.44585818
1.00101E+14,912.6589371,13.20005654
1.00101E+14,586.277353,22.46020488
1.00101E+14,623.9356426,69.19388697
1.00101E+14,627.1196698,93.11261602
1.00101E+14,599.9680158,51.96771162
1.00101E+14,598.8666877,72.10628321
1.00101E+14,616.1344204,126.1236199
1.00101E+14,615.4363902,135.2213211
1.00101E+14,655.7969928,19.38936445
1.00101E+14,657.641868,15.86734405
1.00101E+14,654.3900491,46.19311952
1.00101E+14,649.2609421,41.50727511
1.00101E+14,818.0343826,10.85508611
1.00101E+14,689.1056343,30.50578585
1.00101E+14,590.9617935,39.92036863
1.00101E+14,595.0051987,63.62769023
1.00101E+14,588.4418508,63.31898326
1.00101E+14,592.2919101,88.04262855
1.00101E+14,586.0456078,107.61963
1.00101E+14,584.213591,117.5674774
1.00101E+14,900.7927337,45.79670947
1.00101E+14,625.3214185,76.73701296
1.00101E+14,620.3227393,91.3917937
1.00101E+14,622.2209576,112.1270891
1.00101E+14,612.823664,107.3299293
1.00101E+14,616.6848481,126.7061699
1.00101E+14,611.5979105,142.7268794
1.00101E+14,610.8153273,150.8668524
1.00101E+14,655.1897561,11.71074071
1.00101E+14,658.8584663,51.21021675
1.00101E+14,653.3427417,46.54634531
1.00101E+14,642.698039,60.16634367
1.00101E+14,638.0833103,56.09892861
1.00101E+14,1113.488062,52.67223232
1.00101E+14,588.3075739,18.5858642
1.00101E+14,807.1713167,120.0648685
1.00101E+14,818.4714187,139.6789433
1.00101E+14,733.9467582,26.51618512
1.00101E+14,882.396976,161.0960216
1.00101E+14,873.7311247,187.8109881
1.00101E+14,761.7453833,11.86552849
1.00101E+14,1303.298035,139.1939543
1.00101E+14,1430.630529,10.32005888
1.00101E+14,631.8934602,26.20966181
1.00101E+14,661.9572256,61.15320608
1.00101E+14,1232.644484,65.99958232
1.00101E+14,867.2123939,69.26604188
1.00101E+14,840.7578792,109.6917053
1.00101E+14,846.0769311,133.524962
1.00101E+14,977.2418835,19.86758441
1.00101E+14,879.8780162,96.99804218
1.00101E+14,873.2788164,152.8403613
1.00101E+14,1442.915384,156.146687
1.00101E+14,895.9111955,138.5069872
1.00101E+14,888.4625895,164.7573067
1.00101E+14,878.714951,186.5765971
1.00101E+14,1485.762872,39.836237
1.00101E+14,1018.545389,13.53989125
1.00101E+14,1855.097776,166.1456791
1.00101E+14,614.1642513,45.76121545
1.00101E+14,592.3163404,57.5911256
1.00101E+14,619.2811526,10.70942385
1.00101E+14,1032.728141,108.8104196
1.00101E+14,1233.088206,107.0056194
1.00101E+14,892.9479215,74.62720232
1.00101E+14,892.0398533,110.9103313
1.00101E+14,1242.083806,44.68470692
1.00101E+14,918.6859429,95.86048451
1.00101E+14,907.9766691,120.6405982
1.00101E+14,1442.012393,121.0218046
1.00101E+14,752.9491074,39.38633996
1.00101E+14,898.520687,145.4986594
1.00101E+14,890.1955002,167.9635356
1.00101E+14,1503.705757,27.57011058
1.00101E+14,1202.869759,10.44901836
1.00101E+14,1939.203334,114.5731698
1.00101E+14,598.7799115,53.41648843
1.00101E+14,1008.813374,36.64185763
1.00101E+14,883.4850371,37.28013911
1.00101E+14,640.599326,12.15010479
1.00101E+14,891.9686355,73.59332934
1.00101E+14,888.7989728,108.6745237
1.00101E+14,886.810127,130.5322528
1.00101E+14,1195.894794,74.35875792
1.00101E+14,918.8542947,91.02000083
1.00101E+14,912.2990179,119.2713928
1.00101E+14,902.4427994,138.5266827
1.00101E+14,908.7099169,118.9684549
1.00101E+14,899.6733649,143.4074632
1.00101E+14,890.8186889,165.7883623
1.00101E+14,883.9341164,183.7207658
1.00101E+14,1682.683791,147.9434641
1.00101E+14,1806.86247,121.9188884
1.00101E+14,1504.449521,38.51673436
1.00101E+14,1880.613248,24.65975646
1.00101E+14,1504.493914,12.19500315
1.00101E+14,1698.543234,10.37503581
1.00101E+14,2124.017025,401.3603809
1.00101E+14,638.8786786,36.05243225
1.00101E+14,886.1956456,126.9692044
1.00101E+14,898.3824834,134.3413584
1.00101E+14,887.9190481,96.98385055
